 ,Area,Mean,Min,Max
831,8.556E-4,255,255,255
832,9.333E-4,255,255,255
833,0.001,255,255,255
834,0.001,255,255,255
835,2.222E-4,255,255,255
836,0.001,255,255,255
837,1.111E-5,255,255,255
838,4.444E-5,255,255,255
839,3.222E-4,255,255,255
840,4.889E-4,255,255,255
841,0.001,255,255,255
842,6.000E-4,255,255,255
843,3.222E-4,255,255,255
844,6.667E-4,255,255,255
845,9.444E-4,255,255,255
846,0.001,255,255,255
847,5.333E-4,255,255,255
848,4.667E-4,255,255,255
849,6.444E-4,255,255,255
850,6.222E-4,255,255,255
851,5.778E-4,255,255,255
852,4.889E-4,255,255,255
853,4.111E-4,255,255,255
854,5.444E-4,255,255,255
855,3.333E-4,255,255,255
856,5.667E-4,255,255,255
857,8.222E-4,255,255,255
858,2.000E-4,255,255,255
859,0.002,255,255,255
860,0.001,255,255,255
861,5.889E-4,255,255,255
862,5.889E-4,255,255,255
863,4.889E-4,255,255,255
864,0.002,255,255,255
865,7.889E-4,255,255,255
866,2.000E-4,255,255,255
867,0.001,255,255,255
868,4.333E-4,255,255,255
869,5.778E-4,255,255,255
870,0.001,255,255,255
871,8.444E-4,255,255,255
872,3.444E-4,255,255,255
873,0.001,255,255,255
874,5.111E-4,255,255,255
875,0.001,255,255,255
876,6.000E-4,255,255,255
877,5.333E-4,255,255,255
878,0.002,255,255,255
879,7.556E-4,255,255,255
880,0.001,255,255,255
881,0.001,255,255,255
882,0.002,255,255,255
883,5.444E-4,255,255,255
884,6.778E-4,255,255,255
885,0.001,255,255,255
886,6.667E-4,255,255,255
887,7.556E-4,255,255,255
888,0.003,255,255,255
889,4.556E-4,255,255,255
890,9.333E-4,255,255,255
891,3.111E-4,255,255,255
892,3.333E-5,255,255,255
893,4.556E-4,255,255,255
894,4.222E-4,255,255,255
895,4.778E-4,255,255,255
896,0.001,255,255,255
897,3.667E-4,255,255,255
898,0.002,255,255,255
899,0.001,255,255,255
900,5.333E-4,255,255,255
901,0.001,255,255,255
902,7.556E-4,255,255,255
903,2.667E-4,255,255,255
904,6.556E-4,255,255,255
905,9.778E-4,255,255,255
906,0.001,255,255,255
907,6.222E-4,255,255,255
908,9.222E-4,255,255,255
909,0.002,255,255,255
910,7.000E-4,255,255,255
911,3.444E-4,255,255,255
912,7.556E-4,255,255,255
913,2.222E-4,255,255,255
914,5.667E-4,255,255,255
915,4.444E-4,255,255,255
916,0.001,255,255,255
917,0.002,255,255,255
918,4.222E-4,255,255,255
919,0.002,255,255,255
920,6.333E-4,255,255,255
921,3.556E-4,255,255,255
922,8.889E-4,255,255,255
923,4.111E-4,255,255,255
924,4.222E-4,255,255,255
925,4.444E-5,255,255,255
926,1.111E-5,255,255,255
927,4.111E-4,255,255,255
928,4.556E-4,255,255,255
929,3.778E-4,255,255,255
930,5.111E-4,255,255,255
931,5.333E-4,255,255,255
932,4.222E-4,255,255,255
933,5.000E-4,255,255,255
934,7.889E-4,255,255,255
935,6.000E-4,255,255,255
936,3.333E-5,255,255,255
937,0.001,255,255,255
938,5.444E-4,255,255,255
939,5.000E-4,255,255,255
940,6.556E-4,255,255,255
941,4.000E-4,255,255,255
942,5.889E-4,255,255,255
943,8.333E-4,255,255,255
944,3.333E-5,255,255,255
945,7.778E-5,255,255,255
946,0.001,255,255,255
