 ,Area,Mean,Min,Max
700,1.778E-4,255,255,255
701,0.002,255,255,255
702,1.000E-4,255,255,255
703,2.778E-4,255,255,255
704,3.667E-4,255,255,255
705,1.889E-4,255,255,255
706,2.444E-4,255,255,255
707,2.333E-4,255,255,255
708,5.556E-5,255,255,255
709,3.333E-4,255,255,255
710,8.889E-5,255,255,255
711,1.667E-4,255,255,255
712,0.002,255,255,255
713,0.003,255,255,255
714,0.002,255,255,255
715,1.111E-4,255,255,255
716,2.444E-4,255,255,255
717,0.003,255,255,255
718,2.000E-4,255,255,255
719,8.889E-5,255,255,255
720,0.002,255,255,255
721,2.222E-5,255,255,255
722,0.003,255,255,255
723,0.002,255,255,255
724,1.111E-4,255,255,255
725,4.333E-4,255,255,255
726,2.778E-4,255,255,255
727,0.002,255,255,255
728,2.667E-4,255,255,255
729,8.889E-5,255,255,255
730,5.222E-4,255,255,255
731,1.222E-4,255,255,255
732,2.556E-4,255,255,255
733,6.667E-5,255,255,255
734,1.444E-4,255,255,255
735,1.444E-4,255,255,255
736,1.889E-4,255,255,255
737,3.222E-4,255,255,255
738,2.778E-4,255,255,255
739,2.111E-4,255,255,255
740,0.003,255,255,255
741,1.111E-4,255,255,255
742,2.444E-4,255,255,255
743,2.333E-4,255,255,255
744,1.889E-4,255,255,255
745,1.333E-4,255,255,255
746,1.333E-4,255,255,255
747,1.444E-4,255,255,255
748,2.667E-4,255,255,255
749,0.002,255,255,255
750,1.444E-4,255,255,255
751,8.889E-5,255,255,255
752,2.778E-4,255,255,255
753,2.222E-4,255,255,255
754,2.222E-4,255,255,255
755,8.889E-5,255,255,255
756,1.000E-4,255,255,255
757,2.222E-4,255,255,255
758,2.222E-4,255,255,255
759,2.000E-4,255,255,255
760,2.333E-4,255,255,255
761,2.222E-4,255,255,255
762,0.003,255,255,255
763,2.222E-4,255,255,255
764,1.222E-4,255,255,255
765,3.222E-4,255,255,255
766,2.778E-4,255,255,255
767,1.889E-4,255,255,255
768,2.889E-4,255,255,255
769,1.556E-4,255,255,255
770,1.444E-4,255,255,255
771,1.333E-4,255,255,255
772,1.111E-4,255,255,255
773,0.002,255,255,255
774,2.667E-4,255,255,255
775,2.111E-4,255,255,255
776,2.222E-5,255,255,255
777,2.333E-4,255,255,255
778,2.333E-4,255,255,255
779,5.556E-5,255,255,255
780,0.002,255,255,255
781,1.444E-4,255,255,255
782,7.778E-5,255,255,255
783,0.003,255,255,255
784,7.778E-5,255,255,255
785,3.111E-4,255,255,255
786,2.222E-5,255,255,255
787,4.222E-4,255,255,255
788,6.667E-5,255,255,255
789,2.000E-4,255,255,255
790,0.003,255,255,255
791,1.667E-4,255,255,255
792,2.444E-4,255,255,255
793,1.889E-4,255,255,255
794,1.000E-4,255,255,255
795,0.002,255,255,255
796,4.444E-5,255,255,255
797,5.000E-4,255,255,255
798,1.444E-4,255,255,255
799,1.000E-4,255,255,255
800,3.556E-4,255,255,255
801,1.889E-4,255,255,255
802,1.333E-4,255,255,255
803,0.003,255,255,255
804,1.889E-4,255,255,255
805,0.002,255,255,255
806,1.333E-4,255,255,255
807,1.778E-4,255,255,255
808,1.000E-4,255,255,255
809,1.889E-4,255,255,255
810,2.444E-4,255,255,255
811,0.001,255,255,255
812,0.001,255,255,255
813,1.222E-4,255,255,255
814,1.556E-4,255,255,255
815,1.667E-4,255,255,255
816,0.002,255,255,255
817,1.111E-5,255,255,255
818,7.778E-5,255,255,255
819,2.556E-4,255,255,255
820,2.222E-4,255,255,255
821,1.222E-4,255,255,255
822,2.111E-4,255,255,255
823,1.111E-4,255,255,255
824,2.778E-4,255,255,255
825,3.000E-4,255,255,255
826,2.111E-4,255,255,255
827,5.556E-4,255,255,255
828,2.111E-4,255,255,255
829,1.222E-4,255,255,255
830,1.778E-4,255,255,255
831,0.002,255,255,255
832,1.667E-4,255,255,255
833,1.444E-4,255,255,255
834,1.111E-4,255,255,255
835,1.333E-4,255,255,255
836,2.444E-4,255,255,255
837,1.111E-5,255,255,255
838,1.444E-4,255,255,255
839,7.778E-5,255,255,255
840,4.000E-4,255,255,255
841,2.111E-4,255,255,255
842,0.002,255,255,255
843,0.002,255,255,255
844,0.002,255,255,255
845,7.778E-5,255,255,255
846,0.002,255,255,255
847,4.667E-4,255,255,255
848,0.002,255,255,255
849,1.111E-4,255,255,255
850,0.001,255,255,255
851,0.002,255,255,255
852,2.222E-4,255,255,255
853,1.667E-4,255,255,255
854,1.667E-4,255,255,255
855,2.222E-4,255,255,255
856,1.444E-4,255,255,255
857,1.111E-5,255,255,255
858,1.000E-4,255,255,255
859,1.556E-4,255,255,255
860,2.222E-5,255,255,255
861,3.333E-5,255,255,255
862,0.002,255,255,255
863,3.333E-5,255,255,255
864,0.002,255,255,255
865,4.000E-4,255,255,255
866,2.222E-5,255,255,255
867,3.000E-4,255,255,255
868,1.111E-4,255,255,255
869,2.556E-4,255,255,255
870,0.002,255,255,255
871,0.001,255,255,255
872,1.556E-4,255,255,255
873,0.002,255,255,255
874,0.002,255,255,255
875,2.889E-4,255,255,255
876,1.889E-4,255,255,255
877,7.333E-4,255,255,255
878,0.002,255,255,255
879,7.778E-5,255,255,255
880,2.111E-4,255,255,255
881,1.778E-4,255,255,255
882,1.556E-4,255,255,255
883,1.889E-4,255,255,255
884,3.222E-4,255,255,255
885,2.556E-4,255,255,255
886,0.002,255,255,255
887,1.778E-4,255,255,255
888,1.000E-4,255,255,255
889,1.222E-4,255,255,255
890,0.002,255,255,255
891,0.002,255,255,255
892,1.778E-4,255,255,255
893,0.002,255,255,255
894,1.667E-4,255,255,255
